step,problem_id,pred,label,n_icl,correct,cumulative_regret,mem_size
1331,1331,Stedelijk Museum Amsterdam,Stedelijk Museum Amsterdam,3,1,589.0000,803
1332,1332,1939,1974,3,0,590.0000,803
1333,1333,Mount Everest,Mount Everest,3,1,590.0000,804
1334,1334,1994,1994,3,1,590.0000,805
1335,1335,Italian Alps,Lombardy,3,0,591.0000,805
1336,1336,Ryan Seacrest,Ryan Seacrest,3,1,591.0000,806
1337,1337,CBS,CBS,3,1,591.0000,807
1338,1338,1984 South Asian Games,1984 South Asian Games,3,1,591.0000,808
1339,1339,Animation,Animation,3,1,591.0000,809
1340,1340,Christopher,Ann,3,0,592.0000,809
1341,1341,Phil Collins,Phil Collins,3,1,592.0000,810
1342,1342,Jet's Pizza,Chuck E. Cheese's,3,0,593.0000,810
1343,1343,"Boston, Providence, Hartford, New York City, Philadelphia, Wilmington, Baltimore, and Washington, D.C.","Boston, Providence, Hartford, New York City, Philadelphia, Wilmington, Baltimore, and Washington, D.C.",3,1,593.0000,811
1344,1344,Ian McEwan,Langston Hughes,3,0,594.0000,811
1345,1345,The View,the fourth hour of the TODAY Show,3,0,595.0000,811
1346,1346,2006,2006 season,3,0,596.0000,811
1347,1347,"Montreal, Quebec, Canada",Montreal,3,0,597.0000,811
1348,1348,Tamzin Outhwaite,Tamzin Outhwaite,3,1,597.0000,812
1349,1349,Clinton Administration,Clinton,3,0,598.0000,812
1350,1350,Documentary,documentary,3,1,598.0000,813
1351,1351,Wilmette,Wilmette,3,1,598.0000,814
1352,1352,Yes,no,3,0,599.0000,814
1353,1353,Beijing Dance Academy,Beijing Dance Academy,3,1,599.0000,815
1354,1354,Revengers Tragedy,Revengers Tragedy,3,1,599.0000,816
1355,1355,Budget Rent a Car,Budget Rent a Car,3,1,599.0000,817
1356,1356,"14,674","143,372",3,0,600.0000,817
1357,1357,Peter Myers and Ronald Cass,Euripides,3,0,601.0000,817
1358,1358,Charles Nungesser,Charles Eugène,3,0,602.0000,817
1359,1359,Cambridge University,Cambridge University,3,1,602.0000,818
1360,1360,Wikimedia Foundation,Wikimedia Foundation,3,1,602.0000,819
1361,1361,President of the United States,President of the United States,3,1,602.0000,820
1362,1362,Ballarat Bitter,Ballarat Bitter is a 4.9% (abv) Australian beer,3,0,603.0000,820
1363,1363,Shane Meadows,directed by Shane Meadows,3,0,604.0000,820
1364,1364,Irish,Irish,3,1,604.0000,821
1365,1365,A Day with Doodles,The Itchy & Scratchy Show,3,0,605.0000,821
1366,1366,Graduados,Graduados,3,1,605.0000,822
1367,1367,Bob Seger,Bob Seger,3,1,605.0000,823
1368,1368,2007 BCS National Championship Game,2004 Nokia Sugar Bowl,3,0,606.0000,823
1369,1369,McLean,"McLean, Virginia",3,0,607.0000,823
1370,1370,Daisy Chainsaw,Daisy Chainsaw,3,1,607.0000,824
1371,1371,Rolling Stone,Rolling Stone,3,1,607.0000,825
1372,1372,Sex Drive,Sex Drive,3,1,607.0000,826
1373,1373,Donald John Trump Jr.,Donald Trump Jr.,3,0,608.0000,826
1374,1374,No,no,3,1,608.0000,827
1375,1375,Ub Iwerks and Walt Disney,Ub Iwerks,3,0,609.0000,827
1376,1376,Private,private,3,1,609.0000,828
1377,1377,Todd Phillips,Todd Phillips,3,1,609.0000,829
1378,1378,1887,1887,3,1,609.0000,830
1379,1379,"Hoffman Estates, Illinois","Hoffman Estates, Illinois",3,1,609.0000,831
1380,1380,United States,The United States of America,3,0,610.0000,832
1381,1381,Wiz Khalifa,Wiz Khalifa,3,1,610.0000,833
1382,1382,Randy Orton,Randy Orton,3,1,610.0000,834
1383,1383,George Raft,George Raft,3,1,610.0000,835
1384,1384,Don S. Davis,Don S. Davis,3,1,610.0000,836
1385,1385,Emad Hashim,Emad Hashim,3,1,610.0000,837
1386,1386,Harper's Bazaar,Harper's Bazaar,3,1,610.0000,838
1387,1387,Monticello,Monticello,3,1,610.0000,839
1388,1388,Scott Adkins,Scott Adkins,3,1,610.0000,840
1389,1389,Audio mastering,mastered recordings,3,0,611.0000,840
1390,1390,New York City,New York City,3,1,611.0000,841
1391,1391,"76,416","76,416",3,1,611.0000,842
1392,1392,1599,1599,3,1,611.0000,843
1393,1393,No,no,3,1,611.0000,844
1394,1394,Yes,yes,3,1,611.0000,845
1395,1395,1943,1943,3,1,611.0000,846
1396,1396,1933,last seen in 1933,3,0,612.0000,846
1397,1397,Mixed Martial Arts,mixed martial arts,3,1,612.0000,847
1398,1398,YG Entertainment,YG Entertainment,3,1,612.0000,848
1399,1399,Patterns of Sexual Behavior,Patterns of Sexual Behavior,3,1,612.0000,849
1400,1400,Melbourne,"Melbourne, Australia",3,0,613.0000,849
1401,1401,Ringo Starr,Ringo Starr,3,1,613.0000,850
1402,1402,Saint,saint,3,1,613.0000,851
1403,1403,Musician,musician,3,1,613.0000,852
1404,1404,Azeroth,Azeroth,3,1,613.0000,853
1405,1405,Yes,yes,3,1,613.0000,854
1406,1406,Shakespeare performances,Shakespeare performances,3,1,613.0000,855
1407,1407,University of Texas at Austin,University of Texas at Austin,3,1,613.0000,856
1408,1408,Writer,writer,3,1,613.0000,857
1409,1409,All Nippon Airways,All Nippon,3,0,614.0000,857
1410,1410,Hirsch index rating,Hirsch index rating,3,1,614.0000,858
1411,1411,early 20s,early 20s,3,1,614.0000,859
1412,1412,281,281,3,1,614.0000,860
1413,1413,political party,Albanian political party in Montenegro,3,0,615.0000,860
1414,1414,"human blood, platelets, and plasma","blood, platelets, and plasma",3,0,616.0000,860
1415,1415,No,no,3,1,616.0000,861
1416,1416,Dundee Canal,Dundee Canal,3,1,616.0000,862
1417,1417,Jeff Sheehy,Ed Lee,3,0,617.0000,862
1418,1418,Spring City,Spring city,3,1,617.0000,863
1419,1419,evangelical Christian periodical,evangelical Christian periodical,3,1,617.0000,864
1420,1420,Venice,Venice,3,1,617.0000,865
1421,1421,Father Dougal McGuire,Father Dougal McGuire,3,1,617.0000,866
1422,1422,2009,2009,3,1,617.0000,867
1423,1423,Hibernian,Scottish Premiership club Hibernian,3,0,618.0000,867
1424,1424,20,20 assists,3,0,619.0000,867
1425,1425,Charmed,Charmed,3,1,619.0000,868
1426,1426,The Apprenticeship of Duddy Kravitz,The Longest Yard,3,0,620.0000,868
1427,1427,Magnus Carlsen,Sven Magnus,3,0,621.0000,868
1428,1428,Shanghai,Shanghai,3,1,621.0000,869
1429,1429,Wendigo,Wendigo,3,1,621.0000,870
1430,1430,8th century,between the 8th and 16th centuries,3,0,622.0000,870
1431,1431,2016,2016,3,1,622.0000,871
1432,1432,U.S. Representative,United States Senator,3,0,623.0000,871
1433,1433,Yunho,Jung Yun-ho,3,0,624.0000,871
1434,1434,"January 18, 1813","January 18, 1813",3,1,624.0000,872
1435,1435,1950,1950,3,1,624.0000,873
1436,1436,6,250,3,0,625.0000,873
1437,1437,Tennis players,former tennis player,3,0,626.0000,873
1438,1438,821,821,3,1,626.0000,874
1439,1439,No,no,3,1,626.0000,875
1440,1440,June 1925,June 1925,3,1,626.0000,876
1441,1441,Bryan White,Bryan Shelton White,3,0,627.0000,876
1442,1442,1962,1962,3,1,627.0000,877
1443,1443,Wichita,Wichita,3,1,627.0000,878
1444,1444,Carnatic music,Carnatic music,3,1,627.0000,879
1445,1445,Golden Globe Award,superhero roles as the Marvel Comics,3,0,628.0000,879
1446,1446,Am Rong,Am Rong,3,1,628.0000,880
1447,1447,Spain,Macaronesia,3,0,629.0000,880
1448,1448,Mississippi University for Women v. Hogan,Mississippi University for Women,3,0,630.0000,880
1449,1449,high school diploma or GED,high school diploma or GED,3,1,630.0000,881
1450,1450,Michael Crawford,Michael Patrick Smith,3,0,631.0000,881
1451,1451,13–3,a record of 13–3,3,0,632.0000,881
1452,1452,approximately 650,650 locations,3,0,633.0000,881
1453,1453,"one of Lithuania's most talented actors, both in comedy and drama",one of Lithuania's most talented actors,3,0,634.0000,881
1454,1454,Bourbon County,Bourbon County,3,1,634.0000,882
1455,1455,"hardcore, jungle, digital hardcore and industrial music",hardcore,3,0,635.0000,882
1456,1456,712 Fifth Avenue,712 5th Avenue,3,0,636.0000,882
1457,1457,Aleksandr Ivanovsky,Aleksandr Ivanovsky,3,1,636.0000,883
1458,1458,Nikhil Banerjee,Nikhil Banerjee,3,1,636.0000,884
1459,1459,Remix,Remix,3,1,636.0000,885
1460,1460,Orson Welles,Orson Welles,3,1,636.0000,887
1461,1461,Oldham County,Oldham County,3,1,636.0000,888
1462,1462,MGM Grand fire,Dupont Plaza Hotel,3,0,637.0000,888
1463,1463,Motion City Soundtrack,Motion City Soundtrack,3,1,637.0000,889
1464,1464,"Prince Robert, Duke of Chartres",Otto Eduard Leopold,3,0,638.0000,889
1465,1465,Marmakhel Tribe,grand assembly,3,0,639.0000,889
1466,1466,Phil Rosen,Delmer Lawrence Daves,3,0,640.0000,889
1467,1467,Martha Wainwright,Gary Lightbody,3,0,641.0000,889
1468,1468,Odawa,Odawa,3,1,641.0000,890
1469,1469,Louisville RiverBats,Louisville RiverBats,3,1,641.0000,891
1470,1470,The Dragon School in Oxford,The Dragon School in Oxford,3,1,641.0000,893
1471,1471,Lord Dunmore,Royal Governor Lord Dunmore,3,0,642.0000,893
1472,1472,Thomas Mann,Paul Thomas Mann,3,0,643.0000,893
1473,1473,Wavves,Social Code,3,0,644.0000,893
1474,1474,"Bury St Edmunds, Suffolk, England","Bury St Edmunds,",3,0,645.0000,893
1475,1475,No,no,3,1,645.0000,894
1476,1476,Edward Sharpe and the Magnetic Zeros,Louis XIV,3,0,646.0000,894
1477,1477,William Shakespeare,William Shakespeare,3,1,646.0000,895
1478,1478,Yes,yes,3,1,646.0000,896
1479,1479,Screaming Trees,Letters to Cleo,3,0,647.0000,896
1480,1480,Paracycling,paracyclist,3,0,648.0000,896
1481,1481,29 days,29,3,0,649.0000,896
1482,1482,Aqua,Aqua,3,1,649.0000,897
1483,1483,George Harrison,George Harrison,3,1,649.0000,898
1484,1484,English Electric Canberra,English Electric Canberra,3,1,649.0000,899
1485,1485,1999,2003,3,0,650.0000,899
1486,1486,Bigg Boss 10,the tenth season,3,0,651.0000,899
1487,1487,"Mumbai, Maharashtra",Mumbai,3,0,652.0000,899
1488,1488,Seldom Jackson,Seldom Jackson,3,1,652.0000,900
1489,1489,more than 20,20,3,0,653.0000,900
1490,1490,National Society of Daughters of the American Revolution (NSDAR),the National Society of Daughters of the American Revolution,3,0,654.0000,901
1491,1491,Central Avenue,State Street,3,0,655.0000,901
1492,1492,HBO World Championship Boxing,HBO World Championship Boxing,3,1,655.0000,902
1493,1493,Oklahoma City,Oklahoma City,3,1,655.0000,903
1494,1494,Adorable,Adorable,3,1,655.0000,904
1495,1495,BoxRec,"""The Ring"" magazine",3,0,656.0000,904
1496,1496,Stacey Kent,Stacey Kent,3,1,656.0000,905
1497,1497,Roberta Vinci,Roberta Vinci,3,1,656.0000,906
1498,1498,Robert Digges Wimberly Connor,Robert Digges Wimberly Connor,3,1,656.0000,907
1499,1499,"1,925","1,925 yards",3,0,657.0000,907
